,Frame,xmin,xmax,ymin,ymax,label,type
27579,007526.jpg,86.0,300.0,160.0,412.0,6.0,trainval
27580,006531.jpg,209.0,231.0,256.0,297.0,9.0,test
27581,006531.jpg,210.0,227.0,240.0,262.0,1.0,test
27582,006531.jpg,207.0,227.0,231.0,259.0,1.0,test
27583,004240.jpg,66.0,274.0,373.0,457.0,0.0,test
27584,004240.jpg,276.0,333.0,388.0,446.0,0.0,test
27585,006850.jpg,42.0,221.0,40.0,328.0,1.0,trainval
27586,006850.jpg,3.0,321.0,89.0,410.0,6.0,trainval
27587,008150.jpg,331.0,358.0,178.0,197.0,15.0,trainval
27588,008150.jpg,297.0,316.0,180.0,195.0,15.0,trainval
27589,008150.jpg,266.0,284.0,183.0,200.0,15.0,trainval
27590,008150.jpg,183.0,203.0,184.0,201.0,15.0,trainval
27591,008150.jpg,226.0,250.0,185.0,201.0,15.0,trainval
27592,008150.jpg,137.0,157.0,183.0,196.0,15.0,trainval
27593,001554.jpg,241.0,423.0,170.0,227.0,7.0,trainval
27594,001554.jpg,26.0,231.0,20.0,330.0,1.0,trainval
27595,002974.jpg,118.0,242.0,238.0,390.0,1.0,test
27596,002974.jpg,90.0,146.0,164.0,220.0,1.0,test
27597,002974.jpg,339.0,375.0,124.0,202.0,1.0,test
27598,002974.jpg,283.0,340.0,152.0,230.0,1.0,test
27599,002974.jpg,156.0,364.0,126.0,411.0,1.0,test
27600,002974.jpg,78.0,151.0,223.0,338.0,4.0,test
27601,002974.jpg,1.0,101.0,212.0,337.0,11.0,test
27602,002974.jpg,4.0,375.0,356.0,500.0,11.0,test
27603,002974.jpg,24.0,90.0,208.0,314.0,4.0,test
27604,002941.jpg,412.0,439.0,56.0,158.0,3.0,trainval
27605,002941.jpg,443.0,493.0,71.0,186.0,3.0,trainval
27606,002941.jpg,383.0,436.0,68.0,184.0,3.0,trainval
27607,002941.jpg,339.0,386.0,59.0,170.0,3.0,trainval
27608,007556.jpg,6.0,500.0,63.0,315.0,0.0,test
27609,000110.jpg,79.0,110.0,233.0,314.0,1.0,trainval
27610,000110.jpg,54.0,86.0,231.0,344.0,1.0,trainval
27611,000110.jpg,31.0,50.0,233.0,303.0,1.0,trainval
27612,002471.jpg,5.0,302.0,43.0,375.0,6.0,trainval
27613,000851.jpg,103.0,402.0,130.0,311.0,9.0,trainval
27614,000851.jpg,174.0,302.0,69.0,335.0,1.0,trainval
27615,007307.jpg,155.0,447.0,96.0,290.0,9.0,test
27616,007307.jpg,244.0,385.0,57.0,266.0,1.0,test
27617,008396.jpg,10.0,355.0,79.0,286.0,1.0,test
27618,008396.jpg,205.0,500.0,2.0,344.0,1.0,test
27619,006228.jpg,2.0,458.0,44.0,354.0,0.0,test
27620,001620.jpg,11.0,212.0,283.0,450.0,12.0,test
27621,001620.jpg,132.0,322.0,235.0,436.0,12.0,test
27622,001620.jpg,59.0,145.0,200.0,420.0,1.0,test
27623,001620.jpg,84.0,253.0,132.0,410.0,1.0,test
27624,007851.jpg,111.0,408.0,91.0,278.0,18.0,test
27625,009112.jpg,35.0,361.0,57.0,298.0,7.0,trainval
27626,009213.jpg,308.0,426.0,204.0,287.0,0.0,trainval
27627,008774.jpg,227.0,324.0,123.0,375.0,1.0,test
27628,008774.jpg,101.0,244.0,96.0,375.0,1.0,test
27629,008774.jpg,317.0,426.0,95.0,375.0,1.0,test
27630,000234.jpg,307.0,472.0,92.0,326.0,4.0,test
27631,000234.jpg,61.0,135.0,231.0,316.0,8.0,test
27632,000234.jpg,11.0,75.0,150.0,201.0,8.0,test
27633,000234.jpg,12.0,220.0,51.0,228.0,8.0,test
27634,000936.jpg,299.0,347.0,10.0,63.0,13.0,trainval
27635,000936.jpg,314.0,364.0,105.0,156.0,13.0,trainval
27636,000936.jpg,334.0,378.0,149.0,200.0,13.0,trainval
27637,000936.jpg,261.0,305.0,208.0,254.0,13.0,trainval
27638,000936.jpg,155.0,201.0,277.0,329.0,13.0,trainval
27639,007766.jpg,192.0,305.0,35.0,188.0,1.0,test
27640,007766.jpg,60.0,407.0,101.0,282.0,6.0,test
27641,002755.jpg,122.0,359.0,89.0,308.0,1.0,trainval
27642,002755.jpg,291.0,494.0,82.0,357.0,1.0,trainval
27643,002755.jpg,1.0,500.0,271.0,375.0,11.0,trainval
27644,002755.jpg,387.0,500.0,238.0,311.0,1.0,trainval
27645,007490.jpg,230.0,384.0,214.0,285.0,0.0,trainval
27646,007490.jpg,104.0,264.0,211.0,278.0,0.0,trainval
27647,007174.jpg,238.0,320.0,186.0,271.0,9.0,trainval
27648,006189.jpg,133.0,186.0,92.0,290.0,3.0,trainval
27649,006189.jpg,112.0,426.0,1.0,330.0,7.0,trainval
27650,006189.jpg,1.0,79.0,1.0,163.0,8.0,trainval
27651,002891.jpg,68.0,381.0,50.0,324.0,17.0,trainval
27652,002165.jpg,42.0,278.0,48.0,471.0,5.0,trainval
27653,004280.jpg,182.0,297.0,183.0,500.0,3.0,trainval
27654,003187.jpg,181.0,264.0,20.0,214.0,1.0,test
27655,003187.jpg,37.0,362.0,66.0,289.0,6.0,test
27656,007103.jpg,154.0,248.0,274.0,382.0,1.0,test
27657,003653.jpg,51.0,500.0,64.0,295.0,6.0,test
27658,009851.jpg,147.0,312.0,144.0,266.0,6.0,trainval
27659,009851.jpg,91.0,249.0,136.0,267.0,6.0,trainval
27660,009851.jpg,221.0,256.0,113.0,208.0,1.0,trainval
27661,009851.jpg,164.0,209.0,122.0,202.0,1.0,trainval
27662,009851.jpg,458.0,471.0,168.0,193.0,1.0,trainval
27663,009753.jpg,107.0,262.0,171.0,256.0,16.0,test
27664,007163.jpg,177.0,299.0,116.0,375.0,1.0,trainval
27665,007163.jpg,58.0,223.0,109.0,375.0,1.0,trainval
27666,007163.jpg,159.0,499.0,219.0,375.0,6.0,trainval
27667,007163.jpg,182.0,290.0,128.0,200.0,6.0,trainval
27668,000130.jpg,4.0,500.0,1.0,249.0,14.0,trainval
27669,009486.jpg,3.0,202.0,217.0,345.0,10.0,test
27670,009486.jpg,115.0,160.0,199.0,233.0,2.0,test
27671,009486.jpg,195.0,375.0,252.0,456.0,11.0,test
27672,009486.jpg,241.0,344.0,272.0,499.0,4.0,test
27673,009486.jpg,310.0,358.0,213.0,263.0,4.0,test
27674,009486.jpg,202.0,266.0,231.0,401.0,4.0,test
27675,009486.jpg,220.0,247.0,217.0,275.0,4.0,test
27676,002104.jpg,224.0,380.0,16.0,330.0,1.0,trainval
27677,002104.jpg,38.0,478.0,82.0,302.0,9.0,trainval
27678,007527.jpg,28.0,60.0,372.0,404.0,0.0,trainval
27679,007527.jpg,237.0,316.0,377.0,425.0,0.0,trainval
27680,007527.jpg,284.0,355.0,390.0,428.0,0.0,trainval
27681,007527.jpg,313.0,443.0,390.0,431.0,0.0,trainval
27682,007527.jpg,210.0,240.0,389.0,416.0,0.0,trainval
27683,007527.jpg,182.0,233.0,380.0,417.0,0.0,trainval
27684,007527.jpg,157.0,191.0,384.0,414.0,0.0,trainval
27685,007527.jpg,133.0,177.0,382.0,411.0,0.0,trainval
27686,007527.jpg,108.0,149.0,381.0,408.0,0.0,trainval
27687,007527.jpg,79.0,111.0,382.0,405.0,0.0,trainval
27688,007527.jpg,73.0,87.0,382.0,404.0,0.0,trainval
27689,007527.jpg,60.0,83.0,379.0,404.0,0.0,trainval
27690,008012.jpg,5.0,442.0,9.0,388.0,8.0,trainval
27691,005557.jpg,61.0,261.0,139.0,431.0,7.0,test
27692,003360.jpg,1.0,43.0,154.0,331.0,4.0,trainval
27693,003360.jpg,40.0,312.0,4.0,408.0,1.0,trainval
27694,003360.jpg,99.0,220.0,254.0,481.0,7.0,trainval
27695,006608.jpg,23.0,436.0,61.0,317.0,12.0,test
27696,006608.jpg,373.0,500.0,34.0,140.0,12.0,test
27697,006608.jpg,259.0,357.0,1.0,223.0,1.0,test
27698,006608.jpg,340.0,447.0,1.0,163.0,1.0,test
27699,006608.jpg,388.0,500.0,1.0,375.0,1.0,test
27700,003349.jpg,88.0,327.0,55.0,289.0,5.0,trainval
27701,004639.jpg,285.0,475.0,6.0,500.0,1.0,test
27702,004131.jpg,339.0,366.0,98.0,110.0,5.0,trainval
27703,006577.jpg,1.0,339.0,99.0,361.0,13.0,test
27704,006577.jpg,349.0,362.0,142.0,204.0,1.0,test
27705,006577.jpg,365.0,391.0,138.0,202.0,1.0,test
27706,006577.jpg,424.0,451.0,158.0,229.0,1.0,test
27707,003007.jpg,29.0,500.0,2.0,296.0,0.0,trainval
27708,005758.jpg,5.0,500.0,75.0,375.0,11.0,test
27709,005758.jpg,152.0,488.0,2.0,140.0,1.0,test
27710,001555.jpg,333.0,390.0,294.0,368.0,16.0,trainval
27711,001405.jpg,83.0,273.0,59.0,435.0,6.0,trainval
27712,001405.jpg,135.0,271.0,89.0,453.0,1.0,trainval
27713,000279.jpg,298.0,373.0,190.0,359.0,1.0,test
27714,000279.jpg,215.0,302.0,199.0,367.0,1.0,test
27715,000279.jpg,75.0,213.0,186.0,365.0,1.0,test
27716,005229.jpg,1.0,500.0,1.0,375.0,1.0,trainval
27717,007767.jpg,83.0,500.0,89.0,289.0,17.0,trainval
27718,007069.jpg,374.0,436.0,185.0,232.0,18.0,test
27719,007069.jpg,158.0,213.0,151.0,195.0,18.0,test
27720,007069.jpg,100.0,184.0,121.0,184.0,18.0,test
27721,007069.jpg,357.0,387.0,129.0,153.0,18.0,test
27722,007069.jpg,94.0,114.0,135.0,186.0,18.0,test
27723,007069.jpg,43.0,71.0,128.0,165.0,18.0,test
27724,001230.jpg,68.0,399.0,154.0,253.0,13.0,trainval
27725,008386.jpg,154.0,256.0,56.0,162.0,2.0,trainval
27726,008386.jpg,266.0,361.0,56.0,156.0,2.0,trainval
27727,008386.jpg,204.0,370.0,284.0,375.0,4.0,trainval
27728,008080.jpg,160.0,488.0,188.0,374.0,7.0,test
27729,008080.jpg,59.0,157.0,163.0,270.0,7.0,test
27730,008080.jpg,86.0,479.0,110.0,362.0,1.0,test
27731,004816.jpg,113.0,365.0,37.0,294.0,7.0,trainval
27732,004829.jpg,22.0,278.0,23.0,500.0,5.0,test
27733,007817.jpg,2.0,388.0,22.0,482.0,1.0,test
27734,007817.jpg,225.0,474.0,98.0,446.0,1.0,test
27735,007817.jpg,337.0,473.0,308.0,447.0,4.0,test
27736,007607.jpg,50.0,354.0,285.0,491.0,12.0,test
27737,006200.jpg,202.0,466.0,70.0,375.0,1.0,test
27738,006200.jpg,412.0,500.0,174.0,338.0,1.0,test
27739,006200.jpg,69.0,260.0,279.0,375.0,9.0,test
27740,006794.jpg,92.0,373.0,117.0,203.0,13.0,trainval
27741,005165.jpg,61.0,473.0,71.0,333.0,7.0,test
27742,005789.jpg,237.0,500.0,137.0,347.0,7.0,trainval
27743,005789.jpg,50.0,255.0,128.0,375.0,7.0,trainval
27744,005789.jpg,3.0,500.0,112.0,375.0,10.0,trainval
27745,002805.jpg,42.0,435.0,9.0,398.0,7.0,test
27746,006785.jpg,3.0,485.0,10.0,308.0,0.0,test
27747,003991.jpg,79.0,500.0,53.0,264.0,16.0,trainval
27748,002263.jpg,121.0,395.0,1.0,246.0,15.0,trainval
27749,009844.jpg,2.0,500.0,21.0,317.0,17.0,test
27750,009844.jpg,105.0,171.0,260.0,375.0,1.0,test
27751,009844.jpg,272.0,295.0,101.0,167.0,1.0,test
27752,009844.jpg,199.0,230.0,54.0,99.0,1.0,test
27753,009674.jpg,74.0,324.0,125.0,450.0,9.0,test
27754,009674.jpg,2.0,74.0,138.0,375.0,1.0,test
27755,009674.jpg,98.0,156.0,121.0,291.0,1.0,test
27756,009674.jpg,226.0,313.0,128.0,401.0,1.0,test
27757,006505.jpg,5.0,494.0,51.0,277.0,10.0,test
27758,006505.jpg,1.0,188.0,33.0,256.0,1.0,test
27759,006505.jpg,132.0,321.0,10.0,277.0,1.0,test
27760,006505.jpg,266.0,495.0,12.0,277.0,1.0,test
27761,008200.jpg,196.0,397.0,129.0,315.0,5.0,trainval
27762,003805.jpg,139.0,499.0,133.0,272.0,7.0,test
27763,003547.jpg,1.0,355.0,50.0,284.0,17.0,test
27764,001366.jpg,286.0,351.0,271.0,330.0,7.0,test
27765,001366.jpg,102.0,139.0,261.0,329.0,7.0,test
27766,001366.jpg,209.0,262.0,149.0,275.0,1.0,test
27767,001366.jpg,257.0,296.0,149.0,280.0,1.0,test
27768,001366.jpg,282.0,375.0,165.0,331.0,1.0,test
27769,001366.jpg,57.0,122.0,179.0,330.0,1.0,test
27770,004955.jpg,97.0,382.0,16.0,291.0,16.0,trainval
27771,004955.jpg,1.0,441.0,225.0,373.0,2.0,trainval
27772,006262.jpg,43.0,481.0,98.0,257.0,16.0,trainval
27773,008854.jpg,71.0,500.0,1.0,333.0,16.0,trainval
27774,000980.jpg,115.0,500.0,46.0,321.0,5.0,trainval
27775,001067.jpg,3.0,481.0,68.0,375.0,10.0,test
27776,001067.jpg,89.0,219.0,45.0,375.0,1.0,test
27777,001067.jpg,178.0,291.0,40.0,331.0,1.0,test
27778,001067.jpg,239.0,394.0,17.0,275.0,1.0,test
27779,003232.jpg,24.0,256.0,47.0,182.0,6.0,test
27780,003232.jpg,141.0,199.0,22.0,132.0,1.0,test
27781,001604.jpg,1.0,45.0,115.0,186.0,0.0,trainval
27782,001604.jpg,8.0,234.0,107.0,230.0,0.0,trainval
27783,001604.jpg,110.0,291.0,126.0,264.0,0.0,trainval
27784,001604.jpg,245.0,500.0,88.0,340.0,0.0,trainval
27785,003545.jpg,118.0,390.0,1.0,225.0,0.0,test
27786,006357.jpg,130.0,289.0,359.0,440.0,14.0,trainval
27787,006357.jpg,129.0,166.0,366.0,380.0,14.0,trainval
27788,006357.jpg,173.0,219.0,366.0,381.0,14.0,trainval
27789,001411.jpg,2.0,152.0,89.0,256.0,1.0,test
27790,001411.jpg,164.0,500.0,18.0,333.0,1.0,test
27791,001411.jpg,4.0,178.0,117.0,271.0,10.0,test
27792,001411.jpg,193.0,269.0,35.0,214.0,8.0,test
27793,004148.jpg,1.0,454.0,47.0,332.0,2.0,trainval
27794,003837.jpg,2.0,172.0,301.0,446.0,4.0,trainval
27795,003837.jpg,27.0,374.0,392.0,500.0,4.0,trainval
27796,001007.jpg,132.0,380.0,117.0,336.0,2.0,test
27797,002736.jpg,15.0,375.0,68.0,470.0,16.0,test
27798,006723.jpg,42.0,458.0,58.0,203.0,19.0,test
27799,007796.jpg,68.0,498.0,118.0,334.0,17.0,test
27800,006761.jpg,131.0,348.0,193.0,322.0,18.0,trainval
27801,009893.jpg,127.0,164.0,134.0,201.0,5.0,test
27802,009893.jpg,212.0,248.0,126.0,198.0,5.0,test
27803,006990.jpg,291.0,429.0,211.0,310.0,12.0,trainval
27804,006990.jpg,323.0,370.0,141.0,308.0,1.0,trainval
27805,004187.jpg,212.0,301.0,309.0,365.0,0.0,test
27806,004187.jpg,288.0,357.0,324.0,375.0,0.0,test
27807,004187.jpg,316.0,493.0,330.0,375.0,0.0,test
27808,006553.jpg,160.0,351.0,219.0,486.0,4.0,trainval
27809,001098.jpg,46.0,375.0,18.0,500.0,16.0,test
27810,005195.jpg,288.0,307.0,198.0,237.0,3.0,trainval
27811,005195.jpg,65.0,93.0,235.0,305.0,3.0,trainval
27812,005195.jpg,369.0,493.0,112.0,303.0,1.0,trainval
27813,005195.jpg,227.0,332.0,99.0,209.0,1.0,trainval
27814,005195.jpg,1.0,130.0,105.0,252.0,1.0,trainval
27815,005195.jpg,12.0,416.0,199.0,333.0,11.0,trainval
27816,005195.jpg,473.0,500.0,294.0,330.0,4.0,trainval
27817,005195.jpg,8.0,43.0,245.0,287.0,4.0,trainval
27818,000263.jpg,19.0,355.0,224.0,323.0,0.0,trainval
27819,000263.jpg,1.0,69.0,355.0,499.0,0.0,trainval
27820,000701.jpg,132.0,499.0,43.0,295.0,1.0,test
27821,005273.jpg,108.0,285.0,55.0,156.0,0.0,trainval
27822,005273.jpg,235.0,418.0,84.0,153.0,0.0,trainval
27823,005273.jpg,336.0,415.0,12.0,160.0,1.0,trainval
27824,005273.jpg,397.0,439.0,50.0,154.0,1.0,trainval
27825,005273.jpg,1.0,305.0,112.0,357.0,12.0,trainval
27826,005685.jpg,48.0,300.0,130.0,451.0,17.0,trainval
27827,006097.jpg,1.0,454.0,77.0,281.0,0.0,trainval
27828,006009.jpg,134.0,298.0,118.0,235.0,0.0,trainval
27829,007800.jpg,239.0,408.0,180.0,233.0,0.0,test
27830,008770.jpg,185.0,337.0,106.0,190.0,13.0,trainval
27831,009179.jpg,422.0,493.0,255.0,322.0,19.0,trainval
27832,009179.jpg,277.0,351.0,259.0,284.0,19.0,trainval
27833,009179.jpg,243.0,328.0,307.0,356.0,0.0,trainval
27834,009179.jpg,1.0,41.0,287.0,315.0,0.0,trainval
27835,002701.jpg,339.0,500.0,260.0,318.0,0.0,test
27836,002701.jpg,133.0,305.0,267.0,323.0,0.0,test
27837,002701.jpg,111.0,122.0,263.0,301.0,1.0,test
27838,002701.jpg,120.0,134.0,263.0,307.0,1.0,test
27839,002701.jpg,337.0,352.0,255.0,291.0,1.0,test
27840,002701.jpg,284.0,298.0,259.0,281.0,1.0,test
27841,002701.jpg,7.0,28.0,267.0,321.0,1.0,test
27842,002701.jpg,29.0,44.0,263.0,296.0,1.0,test
27843,002701.jpg,52.0,68.0,263.0,298.0,1.0,test
27844,001063.jpg,2.0,480.0,174.0,318.0,6.0,test
27845,001063.jpg,221.0,319.0,60.0,318.0,1.0,test
27846,001063.jpg,380.0,480.0,205.0,318.0,0.0,test
27847,001063.jpg,91.0,235.0,172.0,232.0,0.0,test
27848,002536.jpg,3.0,489.0,136.0,330.0,11.0,test
27849,002536.jpg,246.0,266.0,117.0,180.0,3.0,test
27850,000063.jpg,123.0,379.0,115.0,275.0,7.0,trainval
27851,000063.jpg,75.0,428.0,1.0,375.0,4.0,trainval
27852,003408.jpg,298.0,500.0,259.0,375.0,10.0,trainval
27853,003408.jpg,2.0,261.0,287.0,375.0,10.0,trainval
27854,003439.jpg,263.0,420.0,177.0,295.0,18.0,trainval
27855,003439.jpg,86.0,279.0,89.0,295.0,18.0,trainval
27856,000232.jpg,47.0,376.0,92.0,334.0,18.0,trainval
27857,000232.jpg,230.0,252.0,32.0,93.0,1.0,trainval
27858,000232.jpg,404.0,500.0,71.0,119.0,14.0,trainval
27859,000232.jpg,1.0,88.0,49.0,92.0,14.0,trainval
27860,000232.jpg,55.0,126.0,68.0,90.0,14.0,trainval
27861,008243.jpg,1.0,295.0,12.0,500.0,5.0,test
27862,006801.jpg,82.0,500.0,126.0,295.0,16.0,test
27863,002780.jpg,254.0,476.0,95.0,280.0,6.0,test
27864,002780.jpg,1.0,103.0,92.0,305.0,1.0,test
27865,004412.jpg,75.0,466.0,88.0,375.0,1.0,test
27866,004412.jpg,195.0,483.0,302.0,375.0,12.0,test
27867,009457.jpg,60.0,411.0,46.0,362.0,9.0,trainval
27868,007894.jpg,274.0,331.0,134.0,189.0,15.0,test
27869,007894.jpg,337.0,415.0,135.0,193.0,15.0,test
27870,007894.jpg,285.0,472.0,193.0,344.0,15.0,test
27871,007894.jpg,132.0,301.0,181.0,316.0,15.0,test
27872,007894.jpg,19.0,93.0,145.0,238.0,15.0,test
27873,007894.jpg,57.0,107.0,140.0,216.0,15.0,test
27874,008745.jpg,26.0,124.0,209.0,322.0,12.0,test
27875,008745.jpg,211.0,308.0,239.0,375.0,12.0,test
27876,008745.jpg,235.0,305.0,146.0,255.0,1.0,test
27877,008745.jpg,57.0,125.0,149.0,275.0,1.0,test
27878,006840.jpg,58.0,368.0,19.0,333.0,1.0,trainval
27879,006840.jpg,19.0,163.0,158.0,333.0,1.0,trainval
27880,006840.jpg,1.0,82.0,126.0,267.0,1.0,trainval
27881,006671.jpg,57.0,201.0,168.0,244.0,5.0,trainval
27882,006671.jpg,268.0,446.0,103.0,235.0,5.0,trainval
27883,001095.jpg,260.0,359.0,134.0,348.0,1.0,test
27884,001095.jpg,205.0,284.0,165.0,253.0,1.0,test
27885,001095.jpg,175.0,237.0,122.0,262.0,1.0,test
27886,001095.jpg,97.0,306.0,221.0,349.0,7.0,test
27887,000435.jpg,205.0,427.0,108.0,295.0,6.0,trainval
27888,000435.jpg,235.0,300.0,75.0,275.0,1.0,trainval
27889,006250.jpg,59.0,279.0,124.0,270.0,0.0,trainval
27890,007111.jpg,143.0,428.0,135.0,221.0,19.0,test
27891,005871.jpg,1.0,375.0,53.0,500.0,11.0,test
27892,002624.jpg,109.0,281.0,142.0,375.0,1.0,test
27893,002624.jpg,254.0,360.0,150.0,256.0,1.0,test
27894,002624.jpg,217.0,500.0,245.0,375.0,11.0,test
27895,008405.jpg,315.0,435.0,50.0,161.0,2.0,test
27896,008405.jpg,181.0,288.0,58.0,160.0,2.0,test
27897,008405.jpg,73.0,192.0,50.0,161.0,2.0,test
27898,008405.jpg,157.0,177.0,123.0,170.0,3.0,test
27899,002267.jpg,65.0,165.0,194.0,308.0,15.0,trainval
27900,002267.jpg,370.0,394.0,183.0,204.0,15.0,trainval
27901,002267.jpg,348.0,368.0,184.0,202.0,15.0,trainval
27902,002935.jpg,210.0,314.0,32.0,235.0,1.0,trainval
27903,002935.jpg,4.0,132.0,16.0,235.0,1.0,trainval
27904,002935.jpg,16.0,217.0,28.0,235.0,1.0,trainval
27905,005452.jpg,174.0,349.0,121.0,216.0,16.0,test
27906,002422.jpg,34.0,283.0,8.0,500.0,8.0,test
27907,001743.jpg,206.0,344.0,43.0,226.0,1.0,test
27908,001743.jpg,333.0,361.0,73.0,198.0,1.0,test
27909,004397.jpg,2.0,335.0,1.0,440.0,1.0,trainval
27910,005096.jpg,2.0,163.0,2.0,285.0,3.0,test
27911,009075.jpg,1.0,132.0,104.0,327.0,1.0,test
27912,009075.jpg,136.0,281.0,29.0,234.0,1.0,test
27913,009075.jpg,130.0,284.0,145.0,308.0,1.0,test
27914,009075.jpg,271.0,427.0,147.0,374.0,1.0,test
27915,009075.jpg,337.0,500.0,95.0,375.0,1.0,test
27916,009075.jpg,277.0,340.0,61.0,188.0,1.0,test
27917,009075.jpg,335.0,378.0,224.0,351.0,3.0,test
27918,009075.jpg,97.0,146.0,238.0,331.0,3.0,test
27919,009075.jpg,429.0,500.0,125.0,209.0,4.0,test
27920,002602.jpg,89.0,490.0,1.0,61.0,0.0,test
27921,002602.jpg,177.0,401.0,54.0,293.0,9.0,test
27922,002602.jpg,172.0,337.0,36.0,288.0,1.0,test
27923,005977.jpg,1.0,397.0,100.0,375.0,16.0,test
27924,005977.jpg,43.0,483.0,42.0,270.0,16.0,test
27925,003409.jpg,312.0,419.0,184.0,224.0,14.0,test
27926,003409.jpg,11.0,73.0,176.0,207.0,14.0,test
27927,003409.jpg,53.0,379.0,136.0,214.0,14.0,test
27928,006543.jpg,174.0,309.0,25.0,160.0,5.0,trainval
27929,006523.jpg,189.0,312.0,186.0,230.0,13.0,trainval
27930,003395.jpg,78.0,317.0,212.0,493.0,12.0,trainval
27931,003395.jpg,11.0,328.0,98.0,241.0,10.0,trainval
27932,003395.jpg,82.0,322.0,136.0,378.0,1.0,trainval
27933,007239.jpg,37.0,436.0,55.0,230.0,5.0,test
27934,007238.jpg,65.0,219.0,204.0,404.0,16.0,test
27935,005029.jpg,421.0,492.0,107.0,156.0,12.0,trainval
27936,005029.jpg,378.0,439.0,34.0,86.0,12.0,trainval
27937,005029.jpg,249.0,315.0,99.0,152.0,12.0,trainval
27938,005029.jpg,178.0,246.0,111.0,159.0,12.0,trainval
27939,005029.jpg,380.0,427.0,13.0,70.0,1.0,trainval
27940,005029.jpg,437.0,487.0,80.0,140.0,1.0,trainval
27941,005029.jpg,259.0,308.0,79.0,142.0,1.0,trainval
27942,005029.jpg,188.0,240.0,87.0,147.0,1.0,trainval
27943,005533.jpg,113.0,176.0,193.0,348.0,1.0,test
27944,005533.jpg,158.0,214.0,178.0,344.0,1.0,test
27945,005533.jpg,260.0,303.0,196.0,286.0,1.0,test
27946,005533.jpg,262.0,332.0,206.0,302.0,1.0,test
27947,005533.jpg,34.0,82.0,216.0,301.0,1.0,test
27948,005533.jpg,2.0,43.0,260.0,302.0,1.0,test
27949,005533.jpg,2.0,26.0,216.0,268.0,1.0,test
27950,000495.jpg,104.0,400.0,16.0,266.0,5.0,test
27951,009616.jpg,47.0,406.0,93.0,291.0,5.0,test
27952,006426.jpg,191.0,369.0,181.0,500.0,1.0,test
27953,006426.jpg,121.0,233.0,127.0,486.0,1.0,test
27954,006426.jpg,1.0,196.0,150.0,500.0,1.0,test
27955,006426.jpg,164.0,234.0,67.0,158.0,8.0,test
27956,007792.jpg,70.0,129.0,151.0,275.0,9.0,test
27957,007792.jpg,121.0,142.0,135.0,168.0,9.0,test
27958,007792.jpg,183.0,199.0,137.0,165.0,9.0,test
27959,001691.jpg,388.0,500.0,2.0,124.0,19.0,trainval
27960,001691.jpg,273.0,390.0,1.0,78.0,19.0,trainval
27961,001691.jpg,82.0,189.0,2.0,63.0,19.0,trainval
27962,001691.jpg,455.0,480.0,23.0,99.0,1.0,trainval
27963,001691.jpg,323.0,349.0,29.0,98.0,1.0,trainval
27964,001691.jpg,233.0,258.0,32.0,85.0,1.0,trainval
27965,001691.jpg,207.0,230.0,29.0,82.0,1.0,trainval
27966,001691.jpg,190.0,208.0,46.0,82.0,1.0,trainval
27967,001691.jpg,130.0,153.0,32.0,66.0,1.0,trainval
27968,001691.jpg,59.0,79.0,27.0,65.0,1.0,trainval
27969,001691.jpg,77.0,97.0,18.0,64.0,1.0,trainval
27970,001691.jpg,48.0,61.0,26.0,67.0,1.0,trainval
27971,001691.jpg,35.0,54.0,29.0,68.0,1.0,trainval
27972,001691.jpg,1.0,19.0,18.0,69.0,1.0,trainval
27973,001691.jpg,16.0,37.0,20.0,70.0,1.0,trainval
27974,001489.jpg,2.0,120.0,80.0,150.0,4.0,test
27975,001489.jpg,203.0,298.0,47.0,107.0,4.0,test
27976,001489.jpg,410.0,499.0,81.0,163.0,4.0,test
27977,001489.jpg,419.0,495.0,217.0,270.0,4.0,test
27978,001489.jpg,329.0,346.0,63.0,107.0,3.0,test
27979,001489.jpg,181.0,205.0,161.0,241.0,3.0,test
27980,001489.jpg,156.0,176.0,181.0,247.0,3.0,test
27981,001489.jpg,128.0,161.0,181.0,261.0,3.0,test
27982,001489.jpg,1.0,491.0,88.0,333.0,11.0,test
27983,001489.jpg,5.0,82.0,1.0,84.0,4.0,test
27984,003276.jpg,21.0,485.0,43.0,359.0,0.0,test
27985,003276.jpg,320.0,370.0,69.0,171.0,1.0,test
27986,003276.jpg,128.0,161.0,81.0,122.0,1.0,test
27987,003276.jpg,159.0,188.0,77.0,118.0,1.0,test
27988,003276.jpg,97.0,125.0,80.0,128.0,1.0,test
27989,003276.jpg,433.0,487.0,48.0,212.0,1.0,test
27990,003276.jpg,471.0,500.0,62.0,243.0,1.0,test
27991,003276.jpg,417.0,443.0,68.0,140.0,1.0,test
27992,003276.jpg,20.0,58.0,121.0,163.0,1.0,test
27993,009539.jpg,100.0,125.0,195.0,259.0,1.0,test
27994,009539.jpg,82.0,107.0,200.0,261.0,1.0,test
27995,009539.jpg,125.0,153.0,204.0,269.0,1.0,test
27996,009539.jpg,138.0,164.0,197.0,253.0,1.0,test
27997,009539.jpg,192.0,240.0,190.0,274.0,1.0,test
27998,009539.jpg,260.0,345.0,170.0,324.0,1.0,test
27999,009539.jpg,323.0,368.0,183.0,298.0,1.0,test
28000,009539.jpg,366.0,417.0,177.0,308.0,1.0,test
28001,009539.jpg,432.0,500.0,167.0,319.0,1.0,test
28002,008258.jpg,13.0,350.0,36.0,500.0,16.0,trainval
28003,007858.jpg,369.0,480.0,45.0,161.0,19.0,test
